id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance,label,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,update_year,update_month,update_day,report_year,report_month,report_day
54989513,0,0,0,0,13,10,110000.0,1633.2,66585.0,0,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344,2014,12,23,2016,1,18
58990902,0,0,0,0,12,10,85789.7012195122,12898.8,42046.0,1,7,1216.0,3,58000.0,2,11,5,96,5,60033,158.11388300000002,2014,12,23,2015,11,12
59002940,0,0,0,0,16,10,85789.7012195122,66262.8,65779.0,0,4,1259.0,3,75000.0,2,8,5,89,5,151000,1.0,2014,12,23,2016,11,4
54988614,0,0,0,0,1,6,85789.7012195122,0.0,23000.0,0,7,1286.1657435613404,2,106000.0,2,11,-1,90,5,60033,1.0,2014,12,23,2015,8,24
58993422,0,0,0,0,1,6,85789.7012195122,0.0,22000.0,0,7,1282.0,3,84000.0,2,11,5,113,4,60091,158.11388300000002,2014,12,23,2015,10,22
54986274,0,0,0,0,13,10,85789.7012195122,26134.8,52453.0,0,7,1262.0,3,106000.0,2,11,9,109,4,450002,173.20508080000002,2014,12,23,2016,6,1
59001124,0,0,0,0,14,10,85789.7012195122,7274.4,25856.0,0,4,1240.0,3,85000.0,2,8,5,66,5,72000,1.0,2014,12,23,2016,1,2
58993212,0,0,0,0,1,7,85789.7012195122,0.0,91500.0,0,7,1324.0,1,117000.0,2,11,9,112,4,550001,230.2172887,2014,12,23,2013,6,17
58999712,0,0,0,0,10,6,85789.7012195122,0.0,26500.0,1,4,1286.1657435613404,2,63000.0,2,8,5,111,5,60000,160.77002209999998,2014,12,23,2015,8,24
54987053,0,0,0,0,1,6,85789.7012195122,0.0,45500.0,0,7,1246.0,3,58000.0,2,11,5,85,5,60024,1.0,2014,12,22,2015,10,22
58983946,0,0,0,0,8,10,85789.7012195122,2071.2,16595.0,0,5,1338.0,3,107000.0,2,15,5,113,4,72000,1.0,2014,12,22,2015,9,28
58989082,0,0,0,0,8,10,85789.7012195122,6771.6,11130.0,1,7,1300.0,3,64000.0,2,11,5,110,4,510090,178.24140930000002,2014,12,22,2015,10,7
54989484,0,0,0,0,12,10,277200.0,-1.2,36329.0,0,4,1313.0,3,328000.0,2,8,5,90,5,151300,1.0,2014,12,21,2015,12,18
58994117,0,0,0,0,14,5,85789.7012195122,234730.8,247500.0,0,7,1324.0,1,122000.0,2,11,5,86,3,151300,1.0,2014,12,21,2016,1,24
54982727,0,0,0,0,7,7,85789.7012195122,0.0,216500.0,0,5,1306.0,3,157000.0,2,15,9,111,5,71000,249.7999199,2014,12,21,2015,8,17
58986444,0,0,0,0,14,2,85789.7012195122,1749505.2,1500500.0,0,5,1319.0,3,15000.0,2,15,5,114,3,450069,158.11388300000002,2014,12,21,2016,1,31
54983466,0,0,0,0,11,19,85789.7012195122,219072.0,207500.0,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344,2014,12,21,2015,10,25
54985820,0,0,0,0,13,10,110000.0,33213.6,79000.0,0,7,1286.1657435613404,3,100000.0,2,11,-1,110,5,450002,167.33200530000002,2014,12,20,2015,12,26
59003975,0,0,0,0,12,1,85789.7012195122,259027.2,296500.0,0,4,1364.0,1,200000.0,2,8,5,90,3,60022,212.1320344,2014,12,20,2015,11,25
54988154,0,0,0,0,17,5,85789.7012195122,182227.2,250500.0,1,7,1286.1657435613404,2,56000.0,2,11,5,113,3,366001,165.9307084,2014,12,20,2016,5,13
54983601,0,0,0,0,11,10,85789.7012195122,135595.2,120517.0,0,5,1241.0,3,35000.0,2,15,5,104,5,151300,243.3536521,2014,12,20,2015,10,23
58987210,0,0,0,0,16,10,110000.0,4071.6,11415.0,0,5,1223.0,3,90000.0,2,15,5,101,3,450091,223.6067977,2014,12,19,2016,4,17
58997757,0,0,0,0,13,10,40700.0,17528.4,24807.0,0,4,1286.1657435613404,2,71000.0,2,8,9,90,5,72015,167.4962686,2014,12,19,2015,12,16
54991474,0,0,0,0,15,5,85789.7012195122,0.0,100500.0,0,4,1256.0,1,129000.0,2,8,9,110,5,60042,1.0,2014,12,19,2016,3,15
54985820,0,0,0,0,13,10,85789.7012195122,43268.4,38138.0,0,7,1286.1657435613404,3,100000.0,2,11,-1,110,5,450002,167.33200530000002,2014,12,19,2016,12,1
58982668,0,0,0,0,10,10,270600.0,80.4,6249.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003,2014,12,17,2015,9,19
58998809,0,0,0,0,13,10,170500.0,51757.2,111499.0,0,4,1278.0,3,186000.0,2,8,5,100,5,72000,173.20508080000002,2014,12,17,2015,12,27
58988534,0,0,0,0,11,10,75900.0,32538.0,49756.0,0,7,1223.0,3,63000.0,2,11,5,113,4,151300,1.0,2014,12,17,2015,10,20
59004748,0,0,0,0,17,1,85789.7012195122,520462.8,543500.0,0,4,1286.1657435613404,2,105000.0,2,8,5,109,3,60014,187.08286930000003,2014,12,17,2016,3,23
59001692,0,0,0,0,15,10,85789.7012195122,7344.0,219202.72592781534,0,4,1258.0,1,110000.0,2,8,5,89,3,350063,189.7366596,2014,12,17,2016,2,28
58996590,0,0,0,0,18,10,85789.7012195122,58593.6,49688.0,0,7,1288.0,1,152000.0,2,11,5,108,5,151300,1.0,2014,12,17,2016,4,23
54983934,0,0,0,0,13,5,85789.7012195122,64903.2,100500.0,0,5,1223.0,3,54000.0,2,15,-1,112,4,450018,169.7056275,2014,12,17,2015,12,21
59001692,0,0,0,0,16,10,156200.0,74083.2,89926.0,0,4,1258.0,1,110000.0,2,8,5,89,3,350063,189.7366596,2014,12,16,2016,2,20
54987487,0,0,0,0,13,10,100100.0,25935.6,53882.0,0,7,1304.0,3,135000.0,2,11,5,90,3,550109,282.8427125,2014,12,16,2015,12,15
58984882,0,0,0,0,12,10,55000.0,-2.4,49400.0,0,5,1290.0,1,106000.0,2,15,-1,112,3,450019,204.9390153,2014,12,16,2015,10,24
58995289,1,0,0,28,11,6,85789.7012195122,0.0,24500.0,0,7,1286.1657435613404,2,50000.0,2,11,5,113,4,450080,167.5649128,2014,12,16,2015,8,21
59005995,0,0,0,0,18,24,85789.7012195122,113520.0,250500.0,0,6,1217.0,3,56000.0,2,6,-1,100,3,60091,1.0,2014,12,16,2016,4,18
58984900,0,0,0,0,9,10,85789.7012195122,25213.2,21511.0,0,5,1192.0,3,53000.0,2,15,5,114,4,72000,187.08286930000003,2014,12,16,2015,10,25
58995451,0,0,0,0,18,10,85789.7012195122,52965.6,46024.0,0,7,1248.0,3,60000.0,2,11,5,90,3,60074,1.0,2014,12,16,2016,4,17
54991742,0,0,0,0,14,13,85789.7012195122,0.0,32450.0,0,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,2014,12,16,2015,12,22
58998105,0,0,0,0,1,5,85789.7012195122,0.0,280500.0,0,4,1288.0,3,206000.0,2,8,9,102,3,72000,202.4845673,2014,12,16,2015,7,7
58987426,0,0,0,0,9,6,85789.7012195122,0.0,9260.0,0,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,2014,12,16,2015,5,24
54988427,0,0,0,0,18,10,85789.7012195122,74631.6,62693.0,0,7,1236.0,1,150000.0,2,11,9,110,4,450000,212.1320344,2014,12,16,2016,5,15
59000143,0,0,0,0,14,10,85789.7012195122,19730.4,46051.0,0,4,1286.1657435613404,2,47000.0,2,8,9,114,4,60000,175.806712,2014,12,16,2016,12,1
58986215,0,0,0,0,15,10,152900.0,19041.6,90621.0,0,5,1250.0,1,167000.0,2,15,-1,90,5,450080,141.4213562,2014,12,15,2016,2,16
54982916,0,0,0,0,11,10,20900.0,0.0,11600.0,0,5,1352.0,3,88000.0,2,15,9,101,5,350091,198.1464105,2014,12,15,2015,3,25
54991474,0,0,0,0,17,5,85789.7012195122,264271.2,300500.0,0,4,1256.0,1,129000.0,2,8,9,110,5,60042,1.0,2014,12,15,2016,2,4
54992395,0,0,0,0,1,6,85789.7012195122,0.0,30490.0,0,4,1286.1657435613404,2,91000.0,2,8,-1,107,3,60018,1.0,2014,12,15,2015,8,24
58982806,0,0,0,0,9,6,85789.7012195122,4440.0,19000.0,0,5,1307.0,3,91000.0,2,15,5,110,5,60023,200.0,2014,12,15,2015,8,24
54989304,0,0,0,0,7,2,85789.7012195122,172418.4,144300.0,0,4,1238.0,3,125000.0,2,8,9,85,5,60002,1.0,2014,12,15,2013,6,17
58994468,0,0,0,0,12,6,85789.7012195122,0.0,17150.0,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0,2014,12,15,2015,8,24
59000887,0,0,0,0,10,6,85789.7012195122,0.0,30500.0,0,4,1228.0,3,50000.0,2,8,5,100,3,60027,173.20508080000002,2014,12,14,2015,7,24
59004078,0,0,0,0,14,10,85789.7012195122,-5109.6,12861.0,0,7,1258.0,1,84000.0,1,11,5,106,5,71000,173.20508080000002,2014,12,14,2016,1,22
58996773,0,0,0,0,18,10,85789.7012195122,58458.0,54808.0,0,7,1214.0,3,74000.0,2,11,5,110,4,60058,204.9390153,2014,12,13,2016,5,16
58988822,0,0,0,0,11,5,85789.7012195122,95404.8,150500.0,0,7,1252.0,3,240000.0,2,11,5,85,3,151300,194.9358869,2014,12,13,2015,9,18
58991066,0,0,0,0,11,10,93500.0,87729.6,73608.0,0,7,1220.0,3,77000.0,2,11,5,94,5,72001,1.0,2014,12,12,2015,9,28
58983073,0,0,0,0,11,10,74800.0,55550.4,68213.0,0,5,1229.0,3,100000.0,2,15,5,102,5,60060,178.8854382,2014,12,12,2015,3,10
58988044,0,0,0,0,16,5,85789.7012195122,80787.6,100500.0,0,5,1241.0,3,66000.0,2,15,9,115,3,350077,174.34448659999998,2014,12,12,2016,2,24
54988427,0,0,0,0,11,6,85789.7012195122,0.0,23810.0,0,7,1236.0,1,150000.0,2,11,9,110,4,450000,212.1320344,2014,12,12,2015,7,24
54982856,0,0,0,0,10,6,85789.7012195122,0.0,30000.0,1,5,1361.0,3,30000.0,1,15,5,110,5,60033,264.5751311,2014,12,11,2015,6,23
58993180,0,0,0,0,1,6,85789.7012195122,0.0,21600.0,0,7,1286.0,1,110000.0,2,11,5,112,5,60033,1.0,2014,12,11,2015,11,21
59005740,0,0,0,0,18,5,85789.7012195122,0.0,225500.0,0,4,1266.0,1,191000.0,2,8,5,85,3,72000,1.0,2014,12,10,2016,2,22
58987276,0,0,0,0,19,1,85789.7012195122,608799.6,678500.0,0,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,2014,12,10,2016,3,23
58991938,0,0,0,0,13,7,85789.7012195122,0.0,135600.0,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0,2014,12,10,2015,9,10
58995787,0,0,0,0,19,10,85789.7012195122,88010.4,83663.0,0,7,1289.0,3,68000.0,1,11,5,86,3,60016,173.20508080000002,2014,12,10,2016,10,3
58989779,0,0,0,0,15,1,85789.7012195122,349284.0,360500.0,0,7,1350.0,3,176000.0,2,11,9,102,3,151004,1.0,2014,12,10,2015,7,12
58986053,0,0,0,0,14,10,121000.0,320730.0,277557.0,0,5,1262.0,3,93000.0,2,15,9,86,5,151300,204.9390153,2014,12,9,2015,11,17
58990611,0,0,0,0,18,10,121000.0,15066.0,57617.0,1,7,1286.1657435613404,3,79000.0,2,11,-1,112,4,72000,177.0028248,2014,12,9,2016,2,13
59004716,0,0,0,0,20,10,106700.0,103191.6,98670.0,0,4,1268.0,1,104000.0,2,8,9,95,5,60027,1.0,2014,12,9,2016,12,3
58983893,0,0,0,0,14,10,99000.0,29239.2,78912.0,0,5,1223.0,3,81000.0,2,15,9,112,4,60018,1.0,2014,12,9,2015,11,21
54987789,0,0,0,0,17,10,92400.0,0.0,17353.0,0,7,1289.0,3,130000.0,2,11,9,84,3,60019,1.0,2014,12,9,2015,10,13
58991751,0,0,0,0,17,10,55000.0,23517.6,38895.0,0,7,1308.0,3,123000.0,2,11,5,100,4,60014,200.0,2014,12,9,2016,1,31
59005413,0,0,0,0,21,10,50600.0,7234.8,47402.0,0,4,1226.0,3,73000.0,1,8,5,104,5,60058,158.11388300000002,2014,12,9,2016,5,15
59005543,0,0,0,0,21,5,85789.7012195122,98880.0,120500.0,1,4,1302.0,1,239000.0,1,8,5,100,3,60043,380.7886553,2014,12,9,2016,3,25
54991368,0,0,0,0,18,5,85789.7012195122,187299.6,200500.0,0,4,1271.0,3,99000.0,2,8,5,114,4,151300,232.8647676,2014,12,9,2016,2,21
54987936,0,0,0,0,20,1,85789.7012195122,423421.2,550500.0,0,7,1223.0,3,72000.0,2,11,-1,114,5,151300,167.33200530000002,2014,12,9,2013,6,17
58989132,0,0,0,0,15,5,85789.7012195122,142245.6,150500.0,0,7,1319.0,3,88000.0,2,11,5,114,4,151300,228.4513077,2014,12,8,2015,9,21
58990154,0,0,0,0,13,6,85789.7012195122,0.0,38600.0,0,7,1262.0,3,100000.0,2,11,5,113,4,450071,210.9573417,2014,12,8,2015,6,23
54989207,0,0,0,0,16,10,85789.7012195122,24958.8,27039.0,1,4,1286.1657435613404,2,49000.0,1,8,2,114,4,71000,180.2803373,2014,12,8,2015,11,20
58995703,0,0,0,0,23,10,82500.0,1868.4,81801.0,1,7,1286.1657435613404,3,75000.0,2,11,9,100,5,450018,353.55339060000006,2014,12,7,2016,5,15
58993153,0,0,0,0,20,10,55000.0,57186.0,50798.0,0,7,1228.0,3,68000.0,2,11,5,114,3,345009,192.3538406,2014,12,7,2016,12,3
54982721,0,0,0,0,8,1,85789.7012195122,448704.0,355500.0,1,5,1286.1657435613404,2,90000.0,2,15,5,92,5,72014,1.0,2014,12,7,2013,6,17
58987963,0,0,0,0,22,10,85789.7012195122,4632.0,37799.0,0,5,1236.0,1,52000.0,2,15,5,112,4,550009,172.61517890000002,2014,12,6,2016,3,25
58999718,0,0,0,0,19,10,214500.0,84118.8,156961.0,0,4,1308.0,3,312000.0,2,8,8,89,5,60014,1.0,2014,12,5,2015,10,11
58998578,0,0,0,0,12,1,85789.7012195122,0.0,283591.0,0,4,1192.0,3,50000.0,2,8,5,106,5,60090,1.0,2014,12,5,2015,3,27
58987097,0,0,0,0,21,10,71500.0,0.0,219202.72592781534,0,5,1248.0,3,98000.0,2,15,5,110,4,550003,178.8854382,2014,12,4,2013,6,17
58982721,0,0,0,0,17,10,57200.0,46681.2,54742.0,1,5,1270.0,3,86000.0,2,15,9,89,5,60019,1.0,2014,12,4,2015,9,25
58995877,0,0,0,0,19,13,85789.7012195122,0.0,44500.0,1,7,1277.0,3,132000.0,2,11,9,80,5,60016,1.0,2014,12,4,2015,9,22
58991614,0,0,0,0,23,10,85789.7012195122,1742.4,40500.0,1,7,1230.0,3,64000.0,2,11,3,82,5,60058,200.0,2014,12,4,2016,1,22
58999328,0,0,0,0,8,6,85789.7012195122,0.0,25499.0,1,4,1286.1657435613404,2,94000.0,2,8,-1,109,5,340006,200.0,2014,12,4,2014,10,17
54982387,0,0,0,0,26,1,85789.7012195122,917833.2,1200500.0,1,2,1349.0,1,286000.0,2,3,-1,80,3,361003,1.0,2014,12,4,2016,3,25
58989777,0,0,0,0,21,10,85789.7012195122,65480.4,219202.72592781534,0,7,1274.0,1,240000.0,2,11,-1,104,5,350100,300.0,2014,12,4,2015,12,23
58993710,0,0,0,0,25,10,110000.0,64870.8,114279.0,0,7,1304.0,1,130000.0,2,11,5,111,4,450046,223.6067977,2014,12,3,2016,2,23
59000498,0,0,0,0,24,10,57200.0,92520.0,123341.0,0,4,1352.0,1,128000.0,2,8,5,72,3,60058,1.0,2014,12,3,2016,2,16
58990724,0,0,0,0,24,10,85789.7012195122,2824.8,102049.0,0,7,1278.0,3,71000.0,2,11,1,111,3,60019,316.22776600000003,2014,12,3,2016,11,2
58987165,0,0,0,0,24,5,85789.7012195122,178839.6,252768.0,0,5,1318.0,1,89000.0,2,15,9,114,4,450080,178.1375873,2014,12,3,2016,2,3
54985197,0,0,0,0,21,10,162800.0,48924.0,87547.0,0,7,1192.0,3,70000.0,2,11,9,107,5,450032,192.3538406,2014,12,2,2015,3,10
58983376,0,0,0,0,22,10,94600.0,-33.6,89692.0,0,5,1272.0,3,49000.0,2,15,-1,86,5,330004,200.0,2014,12,2,2015,7,18
58999582,0,0,0,0,8,10,75900.0,44551.2,62236.0,0,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0,2014,12,2,2016,7,1
59004100,0,0,0,0,27,10,36300.0,14038.8,17265.0,0,4,1300.0,3,35000.0,2,8,5,111,3,60029,1.0,2014,12,2,2016,3,22
59001898,1,0,0,11,23,10,30800.0,1471.2,14089.0,0,4,1180.0,3,56000.0,2,8,5,99,3,72000,234.520788,2014,12,2,2015,10,30
58985964,0,0,0,0,24,10,85789.7012195122,23509.2,39275.0,0,5,1212.0,3,67000.0,2,15,9,110,5,60083,1.0,2014,12,2,2016,3,1
58999582,0,0,0,0,0,10,85789.7012195122,0.0,33335.0,0,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0,2014,12,2,2015,1,16
54991470,0,0,0,0,3,7,85789.7012195122,0.0,221500.0,0,4,1338.0,1,150000.0,2,8,5,110,5,60029,316.22776600000003,2014,12,2,2014,4,21
58999582,0,0,0,0,1,10,85789.7012195122,0.0,37269.0,0,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0,2014,12,2,2015,6,16
58999019,0,0,0,0,6,10,85789.7012195122,0.0,51267.0,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0,2014,12,2,2015,8,17
54991669,0,0,0,0,27,10,91300.0,54142.8,62603.0,0,4,1286.1657435613404,2,41000.0,2,8,5,110,3,60036,164.18587030000003,2014,12,1,2016,11,4
58991228,0,0,0,0,2,5,85789.7012195122,0.0,200500.0,0,7,1286.1657435613404,2,128000.0,2,11,9,111,4,151300,206.5187643,2014,12,1,2015,6,28
58991249,0,0,0,0,25,10,85789.7012195122,8631.6,16633.0,0,7,1296.0,3,138000.0,1,11,5,100,5,60027,158.11388300000002,2014,12,1,2015,8,12
54989455,0,0,0,0,13,10,85789.7012195122,673.2,20944.0,0,4,1288.0,3,107000.0,2,8,9,114,4,60043,200.0,2014,11,30,2015,8,12
54985197,1,0,0,15,8,10,198000.0,199015.2,180500.0,0,7,1192.0,3,70000.0,2,11,9,107,5,450032,192.3538406,2014,11,29,2015,9,13
59004489,0,0,0,0,12,15,85789.7012195122,0.0,100500.0,0,4,1262.0,3,155000.0,2,8,5,110,4,72001,248.3022352,2014,11,29,2013,6,17
58998646,0,0,0,0,12,10,85789.7012195122,0.0,3476.0,0,4,1294.0,1,458000.0,2,8,-1,75,5,340017,200.0,2014,11,29,2015,9,27
58996112,0,0,0,0,17,19,85789.7012195122,131887.2,220879.0,0,7,1248.0,3,76000.0,2,11,5,95,3,72000,200.0,2014,11,29,2016,3,25
58988923,0,0,0,0,11,6,85789.7012195122,0.0,35000.0,0,7,1223.0,3,68000.0,1,11,5,84,5,60014,158.11388300000002,2014,11,29,2015,8,21
54986068,0,0,0,0,13,5,85789.7012195122,414116.4,400500.0,0,7,1220.0,3,263000.0,2,11,9,90,2,151300,1.0,2014,11,29,2015,11,26
58993173,0,0,0,0,15,1,85789.7012195122,639676.8,656938.0,1,7,1241.0,3,78000.0,1,11,5,105,5,60074,1.0,2014,11,29,2016,1,26
54987487,0,0,0,0,12,0,85789.7012195122,199417.2,200500.0,0,7,1304.0,3,135000.0,2,11,5,90,3,550109,282.8427125,2014,11,28,2015,10,23
54983198,0,0,0,0,10,6,85789.7012195122,0.0,29150.0,0,5,1230.0,3,78000.0,2,15,5,85,5,72000,232.3790008,2014,11,27,2015,7,24
59004571,0,0,0,0,18,10,126500.0,30338.4,55225.0,0,4,1241.0,1,115000.0,2,8,5,105,3,151300,221.3594362,2014,11,26,2016,4,20
58993081,0,0,0,0,11,6,85789.7012195122,0.0,23000.0,0,7,1216.0,3,35000.0,2,11,9,113,4,60038,1.0,2014,11,26,2015,7,24
58995451,0,0,0,0,13,6,85789.7012195122,0.0,30000.0,0,7,1248.0,3,60000.0,2,11,5,90,3,60074,1.0,2014,11,26,2015,9,18
58991759,0,0,0,0,10,6,85789.7012195122,0.0,24500.0,0,7,1252.0,3,103000.0,2,11,9,108,4,60095,234.520788,2014,11,26,2015,7,24
58986784,0,0,0,0,1,6,85789.7012195122,0.0,26800.0,1,5,1242.0,3,75000.0,2,15,5,109,4,510020,173.20508080000002,2014,11,26,2015,8,24
54992137,0,0,0,0,11,6,85789.7012195122,0.0,24500.0,0,4,1286.1657435613404,2,83000.0,2,8,5,110,3,71000,1.0,2014,11,26,2015,4,18
58998583,0,0,0,0,13,5,85789.7012195122,129524.4,150500.0,0,4,1310.0,3,129000.0,1,8,5,100,5,151300,181.6590212,2014,11,26,2015,11,20
54992137,0,0,0,0,11,6,85789.7012195122,0.0,35500.0,0,4,1286.1657435613404,2,83000.0,2,8,5,110,3,71000,1.0,2014,11,26,2015,7,24
58985693,0,0,0,0,13,10,44000.0,540.0,35218.0,0,5,1286.1657435613404,3,227000.0,2,15,-1,110,4,450080,183.0300522,2014,11,25,2015,12,16
59001951,0,0,0,0,4,6,85789.7012195122,0.0,29000.0,0,4,1288.0,1,112000.0,2,8,5,90,3,330015,1.0,2014,11,25,2015,8,24
58987161,0,0,0,0,13,10,85789.7012195122,12187.2,17832.0,0,5,1286.1657435613404,2,48000.0,2,15,5,107,4,450008,178.0056179,2014,11,25,2016,4,1
58988196,0,0,0,0,15,10,85789.7012195122,9250.8,219202.72592781534,0,5,1289.0,1,173000.0,2,15,5,112,3,350702,200.0,2014,11,25,2016,6,13
58998578,0,0,0,0,13,1,85789.7012195122,948925.2,940500.0,0,4,1192.0,3,50000.0,2,8,5,106,5,60090,1.0,2014,11,24,2015,11,25
59003000,0,0,0,0,17,10,36300.0,969.6,18340.0,0,4,1294.0,1,149000.0,2,8,-1,96,3,60023,1.0,2014,11,23,2016,12,4
58991271,0,0,0,0,14,26,85789.7012195122,1293354.0,1350500.0,0,7,1314.0,1,150000.0,1,11,-1,115,5,72000,1.0,2014,11,23,2013,6,17
58987186,0,0,0,0,16,10,85789.7012195122,82473.6,105024.0,0,5,1230.0,3,61000.0,2,15,5,109,4,60020,173.20508080000002,2014,11,23,2016,4,4
54986167,0,0,0,0,9,6,85789.7012195122,0.0,16500.0,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003,2014,11,23,2015,6,23
54985214,0,0,0,0,1,6,85789.7012195122,0.0,33000.0,0,7,1349.0,1,193000.0,2,11,5,100,5,350063,316.22776600000003,2014,11,23,2015,7,21
59001343,0,0,0,0,14,10,155100.0,7158.0,32437.0,0,4,1272.0,3,170000.0,2,8,5,110,4,60019,1.0,2014,11,22,2016,2,16
58999868,0,0,0,0,9,10,107800.0,238.8,37303.0,0,4,1276.0,3,136000.0,2,8,5,113,4,60000,1.0,2014,11,22,2016,1,20
58989594,0,0,0,0,13,10,33000.0,36072.0,34389.0,1,7,1318.0,3,127000.0,2,11,9,88,5,71000,200.0,2014,11,22,2015,11,18
54984903,0,0,0,0,12,12,85789.7012195122,32660.4,62000.0,1,5,1372.0,3,83000.0,2,15,5,95,3,350704,165.6653253,2014,11,22,2013,6,17
54986977,0,0,0,0,14,6,85789.7012195122,0.0,24399.0,1,7,1286.1657435613404,2,77000.0,2,11,5,83,3,60000,174.93141509999998,2014,11,22,2015,9,21
54985832,0,0,0,0,12,10,85789.7012195122,15560.4,219202.72592781534,1,7,1308.0,3,500000.0,2,11,9,85,5,60001,387.2983346,2014,11,22,2015,11,28
59004230,0,0,0,0,11,6,85789.7012195122,0.0,13700.0,0,4,1277.0,3,100000.0,2,8,5,100,5,60000,223.6067977,2014,11,22,2015,7,21
54984476,0,0,0,0,12,6,85789.7012195122,0.0,32462.0,0,5,1259.0,3,80000.0,2,15,5,112,3,350000,223.6067977,2014,11,22,2015,8,24
58988129,0,0,0,0,17,10,85789.7012195122,11473.2,12348.0,0,5,1187.0,3,102000.0,2,15,5,113,4,450081,197.4841766,2014,11,22,2016,4,20
59005880,0,0,0,0,20,10,73700.0,-4.8,1060.0,0,4,1241.0,1,86000.0,1,8,5,104,3,72000,187.08286930000003,2014,11,21,2014,12,15
58997551,0,0,0,0,12,10,85789.7012195122,7484.4,90004.0,1,4,1306.0,3,130000.0,2,8,5,112,5,361047,1.0,2014,11,21,2015,2,11
54986146,0,0,0,0,10,5,85789.7012195122,51681.6,50500.0,1,7,1358.0,1,121000.0,2,11,5,112,4,151300,173.20508080000002,2014,11,19,2015,8,20
58989781,0,0,0,0,14,10,62700.0,47877.6,58393.0,1,7,1241.0,1,70000.0,2,11,-1,106,4,450032,200.0,2014,11,18,2015,12,22
58984749,0,0,0,0,12,10,85789.7012195122,13263.6,11553.0,0,5,1205.0,3,94000.0,2,15,5,103,1,60000,1.0,2014,11,18,2015,11,11
54983466,0,0,0,0,12,10,173800.0,590.4,10939.0,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344,2014,11,16,2015,11,23
58989576,0,0,0,0,12,10,133100.0,2391.6,8510.0,0,7,1272.0,3,119000.0,2,11,5,82,5,60068,202.4845673,2014,11,16,2015,11,21
58986784,3,0,0,54,14,10,46200.0,19249.2,49285.0,1,5,1242.0,3,75000.0,2,15,5,109,4,510020,173.20508080000002,2014,11,16,2016,2,20
58993373,0,0,0,0,12,6,85789.7012195122,0.0,15999.0,1,7,1300.0,1,135000.0,2,11,5,87,3,350705,187.08286930000003,2014,11,16,2015,7,21
58999186,0,0,0,0,1,13,85789.7012195122,0.0,45000.0,1,4,1274.0,3,388000.0,2,8,9,111,5,72000,1.0,2014,11,16,2015,7,8
54987215,0,0,0,0,12,6,85789.7012195122,0.0,25000.0,0,7,1296.0,3,136000.0,2,11,5,115,4,71002,220.2271555,2014,11,16,2015,8,24
58995052,0,0,0,0,16,10,85789.7012195122,7885.2,63967.0,0,7,1314.0,1,97000.0,2,11,9,90,3,60005,221.3594362,2014,11,16,2016,3,20
59001863,0,0,0,0,1,5,85789.7012195122,0.0,106454.0,0,4,1223.0,3,77000.0,2,8,9,111,5,72000,1.0,2014,11,16,2015,8,16
58993203,0,0,0,0,15,5,85789.7012195122,105997.2,123500.0,0,7,1286.1657435613404,2,58000.0,2,11,5,113,4,510010,187.08286930000003,2014,11,16,2016,1,21
59004828,0,0,0,0,5,10,85789.7012195122,0.0,10854.0,0,4,1274.0,1,132000.0,2,8,5,107,3,60016,202.4845673,2014,11,16,2015,4,14
54987789,0,0,0,0,13,6,85789.7012195122,0.0,38800.0,0,7,1289.0,3,130000.0,2,11,9,84,3,60019,1.0,2014,11,16,2015,9,21
58997422,0,0,0,0,12,6,85789.7012195122,0.0,36400.0,0,4,1248.0,3,50000.0,2,8,-1,100,3,332345,387.2983346,2014,11,16,2015,9,21
58985693,0,0,0,0,15,10,249700.0,82831.2,214533.0,0,5,1286.1657435613404,3,227000.0,2,15,-1,110,4,450080,183.0300522,2014,11,15,2016,1,25
58994340,0,0,0,0,18,10,119900.0,133746.0,114021.0,1,7,1282.0,1,75000.0,2,11,5,87,5,72049,1.0,2014,11,15,2016,4,20
58985654,0,0,0,0,14,10,92400.0,47910.0,67156.0,0,5,1214.0,3,114000.0,2,15,5,90,5,60091,1.0,2014,11,15,2015,12,15
58993203,0,0,0,0,16,10,17600.0,18922.8,16269.0,0,7,1286.1657435613404,2,58000.0,2,11,5,113,4,510010,187.08286930000003,2014,11,15,2016,6,2
58998566,0,0,0,0,14,5,85789.7012195122,226399.2,235500.0,0,4,1282.0,3,304000.0,2,8,5,84,3,60024,1.0,2014,11,15,2015,11,25
